body_Click,body_Win,subj_credentials,body_richness,sender_diff_replyTo,body_Verify,sender_no_characters,subj_richness,body_iframe,subj_access,body_Open,subj_account,subj_security,body_forms,body_Security,body_scripts,body_num_of_attachments,body_popups,subj_forwarded_email,body_html,body_Confirm,subj_replied_email,body_Account,subj_prime_targets,body_Access,body_Bank,subj_forwarder_email,body_general_salutation,subj_verify,sender_no_words,subj_urgent,label
1,1,1,1.8914285714285715,0,0,80,1.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
0,0,1,1.3214285714285714,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.3958333333333333,0,0,35,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.6535087719298245,0,0,33,1.1666666666666667,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,0
0,0,1,1.2222222222222223,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.5520833333333333,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.7954545454545454,0,0,40,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2788461538461537,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.2916666666666667,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
1,0,1,1.0,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.0740740740740742,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.15,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2727272727272727,0,0,29,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0
0,0,1,1.1764705882352942,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.12,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.171875,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1,0,1,1.2758620689655173,0,0,49,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.4625,0,0,38,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.8724832214765101,0,0,38,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,0
0,0,1,1.0526315789473684,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1014492753623188,0,0,49,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.3555555555555556,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
0,1,1,1.620253164556962,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2616822429906542,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
0,0,1,1.1568627450980393,0,0,22,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
0,0,1,1.1851851851851851,0,0,35,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0
0,0,1,1.3888888888888888,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.0625,0,0,42,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.095890410958904,0,0,38,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.0,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
1,1,1,1.0526315789473684,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.05,0,0,40,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.2307692307692308,0,0,36,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.5875,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.7307692307692308,0,0,55,1.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,1,0
0,1,1,1.2831858407079646,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.1666666666666667,0,0,37,1.1666666666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.2777777777777777,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2058823529411764,0,0,36,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.096774193548387,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.3103448275862069,0,0,39,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.0,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.7906976744186047,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,0
0,0,1,1.3461538461538463,0,0,35,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1975308641975309,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2105263157894737,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.6756756756756757,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.0232558139534884,0,0,36,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.2954545454545454,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1,0
0,0,1,1.2514285714285713,0,0,30,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.2391304347826086,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.330188679245283,0,0,39,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.4807692307692308,0,0,14,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,0,1,1.2448979591836735,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.3846153846153846,0,0,36,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
0,0,1,1.125,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.4968944099378882,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.3818181818181818,0,0,49,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,1,1,1.8725,0,0,54,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0
0,0,1,1.0869565217391304,0,0,36,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.08,0,0,25,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.2222222222222223,0,0,26,1.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
1,0,1,1.0,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.0689655172413792,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
0,0,1,1.1666666666666667,0,0,33,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1666666666666667,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.3392857142857142,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,1,1,1.9410187667560321,0,0,87,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,1,0
0,0,1,1.2857142857142858,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
1,0,1,1.0,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.7007874015748032,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.12,0,0,30,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,1,1,2.1216216216216215,0,0,35,1.1666666666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.694915254237288,0,0,30,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,1,1,1.2936507936507937,0,0,40,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,0
0,1,1,1.3904761904761904,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
0,1,1,2.6464646464646466,0,0,39,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.212962962962963,0,1,33,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.375968992248062,0,0,27,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,1,1,1.255813953488372,0,0,36,1.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
0,0,1,1.3170731707317074,0,0,29,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1132075471698113,0,0,38,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.4680851063829787,0,0,23,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
0,0,1,1.4461538461538461,0,0,30,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1521739130434783,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1666666666666667,0,0,42,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.5290322580645161,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
1,0,1,1.2950819672131149,0,0,43,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.3125,0,0,30,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.5862068965517242,0,0,70,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
0,0,1,1.2266666666666666,0,0,38,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2567567567567568,0,0,23,1.25,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
1,1,1,2.8701298701298703,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
0,1,1,1.2469135802469136,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0
0,0,1,1.140625,0,0,36,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
0,1,1,1.47979797979798,0,0,36,1.75,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1,0
1,0,1,1.0,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
1,0,1,1.0909090909090908,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.5221238938053097,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.3548387096774193,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,1,1,1.0909090909090908,0,0,42,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.0810810810810811,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1,1,1,3.136,0,0,49,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,0
1,0,1,1.1666666666666667,0,0,37,1.1666666666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
1,0,1,1.0,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.4285714285714286,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2352941176470589,0,0,25,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1521739130434783,0,0,23,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.0681818181818181,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.3108108108108107,0,0,37,1.0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.2469135802469136,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
1,1,1,1.5172413793103448,0,0,26,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,0,1,1.1475409836065573,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.6798780487804879,0,0,24,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,0,1,1.0714285714285714,0,0,26,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,1,1,1.6812977099236641,0,0,24,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
0,0,1,1.1333333333333333,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.196078431372549,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1538461538461537,0,0,23,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
0,0,1,1.5606060606060606,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.121212121212121,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.2,0,0,26,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.12,0,0,42,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.1372549019607843,0,0,25,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1136363636363635,0,0,40,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
1,0,1,1.064516129032258,0,0,42,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.1372549019607843,0,0,23,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
0,0,1,1.0666666666666667,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0
1,0,1,1.0,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.48046875,0,0,28,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
0,0,1,1.0833333333333333,0,0,45,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.0666666666666667,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1363636363636365,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.206896551724138,0,0,39,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2758620689655173,0,0,55,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.078125,0,0,25,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.490566037735849,0,0,33,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2763157894736843,0,0,62,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
1,0,1,1.1666666666666667,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
1,0,1,1.0,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
1,0,1,1.0,0,0,42,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.4107142857142858,0,0,30,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.4021739130434783,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,1,1,1.126984126984127,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,1,1,1.3611111111111112,0,0,25,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1153846153846154,0,0,23,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.5170454545454546,0,0,22,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
0,1,1,1.3,0,0,26,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
0,0,1,1.3859649122807018,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.1551724137931034,0,0,44,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
0,0,1,1.1111111111111112,0,0,38,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.0666666666666667,0,0,30,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.0666666666666667,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
1,0,1,1.0,0,0,41,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.2916666666666667,0,0,29,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0
0,0,1,1.0714285714285714,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.827906976744186,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.0769230769230769,0,0,35,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.15625,0,0,33,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,1,1,1.2222222222222223,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,1,1,1.4557522123893805,0,0,22,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,0,1,1.6216216216216217,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2439024390243902,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.0,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.0588235294117647,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1944444444444444,0,0,36,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.0847457627118644,0,0,35,1.1666666666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.5,0,0,41,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2878048780487805,0,0,33,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1176470588235294,0,0,38,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.25,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,1,1,1.2695652173913043,0,0,23,1.5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,1,0
0,0,1,1.4477611940298507,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,1,0
0,0,1,1.1333333333333333,0,0,34,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.0,0,0,36,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.2432432432432432,0,0,49,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0
0,0,1,1.0294117647058822,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
0,0,1,1.119047619047619,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
0,0,1,1.45,0,0,26,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
0,0,1,1.263157894736842,0,0,27,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,1,1,1.0810810810810811,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0
0,0,1,1.188235294117647,0,0,36,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
0,0,1,1.1515151515151516,0,0,33,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,1,1,1.284518828451883,0,0,30,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,0
0,1,1,1.1048951048951048,0,0,31,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0
0,0,1,1.2173913043478262,0,0,32,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
0,0,1,1.2702702702702702,0,0,43,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
1,0,1,1.1666666666666667,0,0,37,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.2464788732394365,0,0,24,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
0,0,1,1.152542372881356,0,0,30,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0
